2016.08.12,15:55,1.1207,1.1213,1.1206,1.1208,86
2016.08.12,16:05,1.1194,1.1199,1.119,1.119,110
2016.08.12,16:10,1.1191,1.12,1.119,1.1198,88
2016.08.12,16:15,1.1199,1.1201,1.1196,1.1197,74
2016.08.12,16:20,1.1198,1.1204,1.1198,1.12,107
2016.08.12,16:25,1.1201,1.1201,1.1196,1.1197,67
2016.08.12,16:30,1.1198,1.1199,1.1195,1.1195,94
2016.08.12,16:35,1.1196,1.1197,1.1193,1.1195,118
2016.08.12,16:40,1.1196,1.1196,1.1191,1.1191,65
2016.08.12,16:45,1.119,1.1192,1.1184,1.1189,112
2016.08.12,16:50,1.1189,1.1195,1.1187,1.1194,74
2016.08.12,16:55,1.1193,1.1196,1.1191,1.1195,79
2016.08.12,17:00,1.1196,1.1203,1.1193,1.1196,133
2016.08.12,17:05,1.1197,1.1198,1.1186,1.1186,102
2016.08.12,17:10,1.1185,1.1187,1.1171,1.1177,189
2016.08.12,17:15,1.1176,1.1179,1.1173,1.1175,48
2016.08.12,17:20,1.1176,1.1178,1.1171,1.1175,86
2016.08.12,17:25,1.1174,1.1176,1.117,1.1173,90
2016.08.12,17:30,1.1172,1.1175,1.117,1.1171,70
2016.08.12,17:35,1.117,1.1173,1.1169,1.117,57
2016.08.12,17:40,1.1171,1.1173,1.117,1.1172,60
2016.08.12,17:45,1.1171,1.1173,1.1168,1.1169,65
2016.08.12,17:50,1.117,1.1177,1.1169,1.1174,79
2016.08.12,17:55,1.1173,1.1179,1.1172,1.1178,94
2016.08.12,18:00,1.1177,1.1181,1.1174,1.118,92
2016.08.12,18:05,1.1181,1.1183,1.1177,1.1179,53
2016.08.12,18:10,1.1178,1.1182,1.1178,1.1181,54
2016.08.12,18:15,1.1182,1.1182,1.1177,1.1179,56
2016.08.12,18:20,1.1178,1.1179,1.1175,1.1176,29
2016.08.12,18:25,1.1177,1.1177,1.1174,1.1176,42
2016.08.12,18:30,1.1175,1.1176,1.1171,1.1173,19
2016.08.12,18:35,1.1174,1.1175,1.1173,1.1173,30
2016.08.12,18:40,1.1174,1.1175,1.1172,1.1172,29
2016.08.12,18:45,1.1173,1.1173,1.117,1.117,50
2016.08.12,18:50,1.1171,1.1175,1.117,1.1175,31
2016.08.12,18:55,1.1176,1.1176,1.1169,1.117,55
2016.08.12,19:00,1.1171,1.1171,1.1168,1.1168,30
2016.08.12,19:05,1.1167,1.1169,1.1166,1.1167,45
2016.08.12,19:10,1.1166,1.1167,1.1166,1.1167,28
2016.08.12,19:15,1.1166,1.117,1.1166,1.1166,79
2016.08.12,19:20,1.1167,1.1168,1.1166,1.1168,16
2016.08.12,19:25,1.1167,1.1168,1.1167,1.1167,31
2016.08.12,19:30,1.1168,1.1169,1.1166,1.1169,12
2016.08.12,19:35,1.1168,1.1171,1.1168,1.1171,36
2016.08.12,19:40,1.117,1.1171,1.1168,1.1168,37
