2016.06.22,14:00,1.1291,1.1299,1.128,1.1281,498
2016.06.22,15:00,1.1282,1.1313,1.1276,1.1313,698
2016.06.22,16:00,1.1314,1.1321,1.1297,1.1316,872
2016.06.22,17:00,1.1315,1.1337,1.1279,1.1281,1430
2016.06.22,18:00,1.128,1.129,1.1268,1.1284,1131
2016.06.22,19:00,1.1285,1.1319,1.1284,1.1302,656
2016.06.22,20:00,1.1303,1.1312,1.1287,1.1297,869
2016.06.22,21:00,1.1296,1.1309,1.1289,1.1307,624
2016.06.22,22:00,1.1306,1.131,1.1299,1.13,459
2016.06.22,23:00,1.1301,1.1303,1.1293,1.1295,257
2016.06.23,00:00,1.1294,1.1347,1.1294,1.1332,1236
2016.06.23,01:00,1.1331,1.1341,1.132,1.1331,693
2016.06.23,02:00,1.133,1.1338,1.1324,1.1325,166
2016.06.23,03:00,1.1326,1.1334,1.1318,1.133,267
2016.06.23,04:00,1.1329,1.1341,1.1325,1.1327,203
2016.06.23,05:00,1.1328,1.1342,1.1328,1.1339,178
2016.06.23,06:00,1.134,1.1349,1.1337,1.1344,137
2016.06.23,07:00,1.1345,1.1345,1.1333,1.1336,160
2016.06.23,08:00,1.1335,1.1347,1.1334,1.1346,192
2016.06.23,09:00,1.1347,1.1348,1.1332,1.134,710
2016.06.23,10:00,1.1339,1.1342,1.1317,1.1318,792
2016.06.23,11:00,1.1319,1.1354,1.1316,1.1353,904
2016.06.23,12:00,1.1354,1.14,1.1344,1.1385,1662
2016.06.23,13:00,1.1384,1.142,1.1381,1.1397,1849
2016.06.23,14:00,1.1398,1.1409,1.1379,1.1389,1290
2016.06.23,15:00,1.139,1.1405,1.1383,1.1391,1311
2016.06.23,16:00,1.139,1.1391,1.1362,1.1373,1590
2016.06.23,17:00,1.1389,1.1392,1.1346,1.1348,1831
2016.06.23,18:00,1.1347,1.1382,1.1345,1.1369,947
2016.06.23,19:00,1.137,1.1373,1.1347,1.1352,733
2016.06.23,20:00,1.1353,1.1365,1.135,1.1358,504
2016.06.23,21:00,1.1357,1.1359,1.1345,1.1353,495
2016.06.23,22:00,1.1354,1.1392,1.1341,1.1381,826
2016.06.23,23:00,1.138,1.1398,1.1363,1.1385,1210
2016.06.24,00:00,1.1379,1.1428,1.1376,1.1423,2886
2016.06.24,01:00,1.1415,1.1418,1.1365,1.1374,1512
2016.06.24,02:00,1.1373,1.1374,1.1268,1.1332,5703
2016.06.24,03:00,1.1331,1.1337,1.1269,1.1276,2953
2016.06.24,04:00,1.1275,1.1296,1.1178,1.1262,6561
2016.06.24,05:00,1.1261,1.1273,1.1024,1.1033,9291
2016.06.24,06:00,1.1032,1.1068,1.091,1.0974,10264
2016.06.24,07:00,1.0975,1.1051,1.0947,1.0947,7828
2016.06.24,08:00,1.0948,1.1023,1.0935,1.1019,5359
2016.06.24,09:00,1.1018,1.1086,1.1003,1.1033,5376
2016.06.24,10:00,1.1032,1.1188,1.1029,1.1156,4664
2016.06.24,11:00,1.1155,1.1166,1.1113,1.1126,2794
2016.06.24,12:00,1.1125,1.114,1.1105,1.1114,2315
2016.06.24,13:00,1.1113,1.1121,1.1049,1.1051,2701
2016.06.24,14:00,1.105,1.1074,1.1043,1.1048,2121
2016.06.24,15:00,1.1049,1.1094,1.104,1.1051,2834
2016.06.24,16:00,1.105,1.1105,1.1037,1.1085,2497
2016.06.24,17:00,1.1058,1.1134,1.1054,1.111,2571
